,comment,author,date,num_likes
168,오 다른 거 보다 . 전원 켰을 때 &#39;사랑해요~&#39; 이거 너무 좋네요.,@rutuinify,2022-01-13T08:33:07Z,2
169,약 100만 원 짜리를 배송지연으로 1+1 준다니… 역시 가전은 엘지다… 가슴이 웅장해진다,@고니_TV,2022-01-13T07:47:00Z,90
170,근데 커버되는 평수는 넘 아쉽다..,@VeniceE04,2022-01-13T07:25:22Z,2
171,이야 롯데타워 예쁘다.,@VeniceE04,2022-01-13T07:24:03Z,0
172,그래도 원효대사 2년동안 한 사람도 있던데 두목님은 5분만에 아셔서 다행입니다<br>근데 세상 이런 통 큰 회사가 있나,@kiyanseru,2022-01-13T07:00:14Z,1
173,"대장님 영상 보고 링크를 통해서 구매했는데, 저도 지연되서 하나 더 받았으면 좋겠습니다. 제발 제발~~~",@kingleejj,2022-01-13T05:26:58Z,1
174,살려다가 공기청정 능력이 너무 쓰레기라;;;; 딱 봐도 거실에 놔야할 디자인인데.... 저 성능의 공기 청정능력이 실화인가요,@11sdsdsd,2022-01-13T04:23:15Z,1
175,지금은 끝난건가요?ㅋㅋ,@20000cheol,2022-01-13T03:53:45Z,0
176,"구매링크 들어갔더니, 품절이네요.<br>품절 풀리면 1+1 가능한가요?",@칼새최영룡,2022-01-13T02:31:04Z,0
177,기능 보고싶었던건데..케이지님이 올려주셨네요.역쉬~! 근데 공기청정기만 되는데  넘비쌈..,@cloud-kr,2022-01-13T01:53:01Z,0
178,지금 사도 원플러스 원 해주나요?,@잼니-u5x,2022-01-13T01:51:02Z,0
179,저 얼굴 로고 빼고 그냥 엘지 오브제 정도만 적었다면 더 이름값 했을텐데..<br>그리고 솔직히 선풍기처럼 팬 하나 달린 건데 100만원은 사기지 ㅋㅋㅋ,@hw2946,2022-01-13T01:46:16Z,0
180,나도 그생각 했는데 ㅋㅋ,@잼니-u5x,2022-01-13T01:41:22Z,0
181,원효대장님 ㅋㅋㅋㅋㅋ,@DynamicF0X,2022-01-13T01:25:08Z,0
182,생각보다 대장님이 마르고 덩치가 작아서 놀랬고<br>수염이 원효대사처럼 길러서 두번 놀랬구<br>설명서는 왜 안읽으세요!!,@wjdgus9011,2022-01-13T01:20:29Z,0
183,"저는 방마다 다이슨 hp04를 사용중인데, 이정도 사이즈와 스펙에 50만원대의 저렴한(?) 가격까지...미국수출이 시급합니다. 사족으로 다이슨은 먼지와 이산화황은 잘 잡아주지만 odor는 캐치가 안되더군요.",@woonahk,2022-01-13T01:04:34Z,4
184,이거 이미 미국 베스트바이랑 코슷코에 나와있음요. 송풍기능만 있는거 400불대임,@yrzayrza,2022-06-18T21:40:52Z,0
185,이거 코슷코 백불 세일해서 399 엿을때 사서 한국 보낼려고했는데 놓쳣.. 인디펜던스데이를 노리는즁입니다,@yrzayrza,2022-06-18T21:41:58Z,0
186,아니 두목님 진짜 폰 이거쓰냐고요 ㅋㅋㅋㅋㅋㅋ,@nusamyeo,2022-01-13T00:59:15Z,1
187,아~~~~~~~~~~~~~오브제 디자인 좋았는데~~~~~~~~~~~~~~~~~ 왜 싸우론타워로 변한거야~~~~~~~~~~,@hong_honghonghonghonghong,2022-01-12T23:58:36Z,0
188,와 진짜 개그 치는거 보면 진짜 아재다,@유레고-k5x,2022-01-12T22:23:54Z,0
189,서서 리뷰하니깐 더 귀여우심,@jun11320,2022-01-12T21:19:53Z,0
190,"뭔 공기 청정기 광고를,.... 😡",@kokomo99160,2022-01-12T20:48:36Z,0
191,하나 가지래 ㅋㅋㅋㅋㅋㅋ,@Eun_oh,2022-01-12T20:21:09Z,0
192,처음 파란색 스티커는 고가제품이라는 뜻의 스티커 입니다 cj대한통운에서 따로 별도로 관리하는 상품이라는 뜻이죠,@heroes_,2022-01-12T18:57:01Z,2
193,형 돈 많이 벌었구나...이제 이런거도 사고..! 근데 얼굴 보일뻔 했어 가려줘..소중하잖아 형은,@_coco__,2022-01-12T18:44:40Z,0
194,절대 형 얼굴 보기 싫어서 그러는 거 아니야 알지 형? 새해 복 많이 받어,@_coco__,2022-01-12T18:45:01Z,0
195,이게 어그로가 아니라고???,@42_cloud,2022-01-12T18:19:37Z,0
196,필터 비닐 제거 안 한 모습에서 사알짝 부울편...읍읍<br>그나저나 온풍 모델은 온풍기능 쓰고 소비 전력이 얼마인지 궁금하군요.<br>여튼 지연으로 하나 더 준 거는... 킹정!,@kss___,2022-01-12T18:17:08Z,3
197,"<a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=491"">8:11</a> LOL 베인이 아니라 다른 베인이 나오는 연륜이 느껴지네요",@handler12345,2022-01-12T17:45:55Z,0
198,쿠팡 링크로 주문하면 1+1인가요?,@secretgardensr,2022-01-12T17:31:32Z,0
199,ㅈㄴ 부럽다…,@lecwin1,2022-01-12T17:19:07Z,0
200,롯데월드타워 ㅋㅋㅋ 나만 그리 생각한게 아니였네,@bino4271,2022-01-12T16:47:50Z,0
201,다이슨 핫앤쿨이네,@오서준-k7c,2022-01-12T16:28:15Z,0
202,결론 : F717은 바보다?,@김뷰태시기,2022-01-12T16:25:44Z,0
203,와 근데 진짜 이쁘긴하네ㅋㅋ,@점점-h4o,2022-01-12T16:18:35Z,0
204,식세기 고장원인 모른다고 새걸로 배송해주더군요 ㅋㅋㅋ,@오늘한잔어때,2022-01-12T16:05:58Z,0
205,나도 광고 보자마자 롯데타워 생각했는데 나만 그런게 아니구나 ㅋㅋㅋ,@ate29,2022-01-12T16:04:19Z,0
206,아니 lg는 왜 이렇게 브랜드 나열 매니아임ㅋㅋㅋㅋ 청소기 광고 말미에 “lg코드제로 A9S 씽큐 오브제컬렉션” 듣고 기겁했는데 얘는 그래도 씽큐는 빠졌네요ㅎㅎ,@user_2046,2022-01-12T15:50:21Z,20
207,공청기 필터 비닐안뜯고 쓰는사람 전설의 짤로만 봤는데 그런사람이 또 있었네🤣🤣🤣,@Unknown_BlackHole,2022-01-12T15:49:50Z,1
208,삼성이었으면 지연이어도 최대 그 20만원짜리 휴대용 퓨리케어 미니 공기청정기나 하나 띡 던져줄거같네요 ㅋㅋㅋ,@스노우레오파드사토루,2022-01-12T15:47:27Z,0
209,기계랑 눈치싸움 ㅋㅋㅋㅋ,@kangadam1121,2022-01-12T15:38:27Z,0
210,1+1 이면 살만한데요.<br>인테리어용으로.,@dkl3747,2022-01-12T15:38:11Z,0
211,이제 ps5 사서 공기청정기로 속이는 것이 가능해졌다,@김태현-q3g9n,2022-01-12T15:37:03Z,1
212,이것은 삼성과 엘지가 한국인에게 돈띁어낸다는 그 공청입니까??,@rein8510,2022-01-12T15:36:16Z,0
213,ㅋㅋㅋㅋㅋ 아니 썸네일 너무 자연스러웠어,@kkukkukkukku,2022-01-12T15:31:41Z,0
214,그냥 50만원깍아주는것도 나쁘지않을거같은뎈ㅋㅋㅋ,@빅그네,2022-01-12T15:28:48Z,0
215,집안에서 신발신고 계시니 겁나 킹받습니다,@ZunkyLee,2022-01-12T15:22:54Z,2
216,??? 지연된다고 하날 던져준다고? 이게... 대기업...?,@캐루룽,2022-01-12T15:21:34Z,0
217,대충 두달지나면 60정도에 비매품 당근에 올라올라올거같은데...?,@한재훈-x3f,2022-01-12T15:19:14Z,0
218,오늘의 교훈: 메뉴얼을 잘 읽자,@ChloeAriko,2022-01-12T15:15:53Z,2
219,"<a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=246"">4:06</a> 이거 옆채널 누구같은데...ㅋㅋㅋ",@kimfereal,2022-01-12T15:02:10Z,0
220,디스플레이가 베인 있는곳 최상단에 고정형 투명패널 하나 만들어서  거기에 나왔으면 좋았을듯,@king15y,2022-01-12T15:01:22Z,1
221,두목님 저는 엘지꺼는 아니고 다이슨 퓨어 사용하는데 상시 모니터링을 켜면 약하긴 해도 청정기가 계속 돌아가서 소음때문에 못켜놓겠더라구요.. 혹시 저 모델은 상시 모니터링 켜고 전원끄면 소음이 없나요?,@purple5870,2022-01-12T15:00:58Z,0
222,와! 제2의 롯데월드,@kmincho02,2022-01-12T14:55:00Z,0
223,지금사도 1+1인가요 ㅋㅋㅋㅋㅋ,@이름뭐하지-i2f,2022-01-12T14:52:13Z,0
224,"ㅇㅗㅏ 역시,,,, 엘지,,,, 근데 전 온풍기는 삿는데 일반형 안줫는데 역시….. 유튜버라고 차별,,,,",@호로로-b5g,2022-01-12T14:40:05Z,0
225,오묘한 디자인....,@dr0p_database,2022-01-12T14:28:13Z,0
226,공기청정되는 100만원 롯데타워 미니어처!!,@unxwanx.217,2022-01-12T14:27:23Z,1
227,1+1행사여서 가성비 지리네요 ㅋㅋㅋ,@joonkim1932,2022-01-12T14:20:22Z,12
228,"<a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=415"">6:55</a> 하아앍!",@sou-q6f,2022-01-12T14:18:31Z,1
229,엘지가 서서히 망하는 이유,@최인성-l8s,2022-01-12T14:14:38Z,1
230,엘지안망하고있는데.....역대최대매출아닌가요 ㅋㅋ,@danyan968,2022-01-12T14:47:39Z,0
231,@@danyan968 드립..,@최인성-l8s,2022-01-12T14:57:35Z,1
232,다 좋은데...5평이요...?<br>저 크기와 가격에 고작 5평...?;,@mi_gom,2022-01-12T14:12:21Z,0
233,"<a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=416"">6:56</a> 이건 발암물질 ㅇㅅㅇ",@Nimishang,2022-01-12T14:10:57Z,0
234,진짜 롯데타워 꼭대기랑 똑같이 생겻네 ㅋㅋㅋㅋㅋ,@JforAll00,2022-01-12T14:05:27Z,0
235,와... 대기업인데 이렇게 통이 크면...,@Jinihyun,2022-01-12T14:00:17Z,11
236,오픈케이스 보면서 훈수두고싶은적은 첨이네 ㅋㅋㅋ,@최강일-s4m,2022-01-12T13:53:37Z,1
237,역시 가전은 엘지,@hms9666,2022-01-12T13:49:53Z,1
238,형님.. 공감을 원하시면 그 베인 말고 LOL 베인을 가져오셨어야..,@누리누리-r9j,2022-01-12T13:49:29Z,0
239,"리모컨 그냥 가랑이 사이에 두면 안되나 ㅡ.,ㅡ...",@mekopark3201,2022-01-12T13:46:42Z,0
240,가성비라고...봐야되겠죠?,@의사양반-b4t,2022-01-12T13:43:09Z,0
241,역시 가전은 엘지인가.... 근데  저 띵큐 리모콘용으로 사용된  폰은 뭔가유?,@솔-p5y,2022-01-12T13:43:07Z,1
242,리모콘이 크롬캐스트4세대랑 비슷하넹,@starbucks1971,2022-01-12T13:40:25Z,0
243,이런 큼지막한 친구들 리뷰 좋네요. <br>마음에 들어요.,@cucumber_Duck,2022-01-12T13:38:43Z,1
244,1+1으로 집에 두개 나란히 설치하면 웅장할듯,@passingrebar,2022-01-12T13:36:43Z,0
245,나중에 냉방도 들어갔으면 구매각이겠네요 ㅋ,@kingyou86,2022-01-12T13:34:19Z,0
246,좋은 장난감이 새로 나왔네요 +_+<br>&quot;여보 새로운 장난감이 나왔어 사줘&quot;,@mistein_,2022-01-12T13:29:38Z,0
247,어그로 아닙니까 ㅎㅎ,@MrYooch,2022-01-12T13:19:10Z,0
248,진짜 1+1 무엇 ㅋㅋㅋㅋㅋ,@HDoc02,2022-01-12T13:16:10Z,0
249,"<a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=495"">8:15</a> 난 여기서 롤베인을 떠올렸...",@sellsoa1205,2022-01-12T13:15:44Z,0
250,생산 지연된다고 하위모델 공짜로 주는 회사 LG,@Korando_kr10,2022-01-12T13:13:36Z,0
251,그저...갓지.....와..99만원짜릴 덤으로 주네..<br>참나 ㅋㅋㅋ,@apple2907,2022-01-12T13:06:22Z,3
252,노빠꾸 상남자 그 자체인 회사..<br>그래.. 휴대폰 좀 못팔면 어때 뭐..,@LeeRB_22,2022-01-12T13:05:39Z,0
253,롯데월드 타워 ㅋㅋㅋ 풉,@metrocyberneoncityneoncity3128,2022-01-12T13:01:43Z,0
254,이거 이벤트 끝남?!!??!,@젊은게좋다,2022-01-12T13:00:09Z,0
255,와 지연이라고 하나 더 준다니... 이건 구매각 아닙니까,@기무타쿵,2022-01-12T12:51:42Z,73
256,요즘은 롯데월드타워도 1+1인가보네요,@이재웅-j6t,2022-01-12T12:51:36Z,0
257,와… 통크다.. 그런데 저렇게 퍼준다는 의미는 원가 자체가 얼마 안 된다는 거…,@애플개발자_태우,2022-01-12T12:46:33Z,1
258,무슨의미인가요.. 그냥 유튜버니까 신제품 나왔으니 광고효과 기대하고 준거죠,@동전치료,2022-02-14T09:28:42Z,0
259,@@동전치료 다 줬다 하지 않았나요? 모든 고객에게,@애플개발자_태우,2022-02-14T09:40:49Z,0
260,LG 퓨리케어 에어로타워 오브제 롯데타워 컬렉션<br>(LG PuriCare AeroTower Objet LOTTETOWER Collection),@C.O.M.,2022-01-12T12:44:43Z,1
261,와.. 1+1으로 제공해주다니!!,@Shineyongs.,2022-01-12T12:43:51Z,27
262,아...키로형 집안에서 신발신고있는거 신경쓰여,@보물고블린-y3v,2022-01-12T12:41:57Z,0
263,공기청정기들  너무비싼듯 .  <br> 팬  + 필터 +uv  .....100만원,@yamae_J,2022-01-12T12:40:12Z,0
264,와 ㅋㅋㅋㅋㅋ,@포도맛아이스-y6u,2022-01-12T12:34:15Z,0
265,롯데타워 꼭대기ㅋㅋㅋ,@molumolu0325,2022-01-12T12:33:04Z,0
266,64만 유튜버는 90만원 공기청정기를 무료로 받습니다 ㅋㅋㅋ,@최동혁-u2b,2022-01-12T12:32:23Z,0
267,엪취님은 LCK 보시나요?,@YORUSHIKA__,2022-01-12T12:31:52Z,0
268,나중에 반납도 아니고 그냥 가지라 줬다구요??,@민호-f3h,2022-01-12T12:31:39Z,2
269,"<a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=664"">11:04</a> 두목님 푸흡ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",@Evie0133,2022-01-12T12:29:25Z,0
270,바지 대충 접은거 ㄹㅇ 개열받네,@MrKwonchanwoo,2022-01-12T12:28:02Z,0
271,지금 저기 쿠팡링크로 주문해도  1+1 인가요??,@호각스각각이,2022-01-12T12:25:32Z,0
272,베인에서 드립칠것같길래 구르는걸 기대했는데 다크나이트라니....<br>이것도 머리부터 발끝까지 같은 부류인가,@marksmithcollins,2022-01-12T12:25:01Z,0
273,두목님이라고 하나더 준겁니까?? 아님 모든 구매자에게 다 원쁠원인가요? 후자면 지르러갑니다.....,@tomcat5311,2022-01-12T12:24:35Z,0
274,이왜진??,@윽우지우거지해장국,2022-01-12T12:24:28Z,0
275,이거 건물크기 정도로 만들어서 공기청정기 기능하면 대박일 것 같네요ㅋㅋㅋㅋㅋㅋ,@개리1,2022-01-12T12:23:04Z,1
276,필터 가는데 365일 걸립니다 한번갈고 봄철쓰시고 또 갈면 됩니다,@einlovers,2022-01-12T13:34:05Z,0
277,롯데랑 콜라보 했나 ㅋㅋ 왜 롯데월드타워랑 똑닮았누 ㅋㅋ<br>Seoul Sky X 전설의 LG   =   에어로타워,@APBOOR,2022-01-12T12:22:48Z,0
278,"광고 처음 봤을 때, 무슨 롯데월드타워 같이 만들었나 했는데 심지어 이름도 타워였음 ㅋㅋ<br>이건 뭐 대놓고 노린거지",@AYKGC,2022-01-12T12:19:47Z,1
279,썸네일 진짜 건물인줄 알았더..,@JohnBro_world,2022-01-12T12:16:09Z,0
280,에이수스 접는 노트북 리뷰 기대합니다 아니 판을 접는다고  그러면 키보드가 없고 터치?,@hyunjungpark6328,2022-01-12T12:15:09Z,0
281,아니 저거 켜지는 소리가 왜 그 사랑해요 LG의 사랑해요 부분으로 들리지? 기분탓인가?,@kumaleeworld,2022-01-12T12:13:25Z,0
282,뭐지...? 두목님 운동하시나요? 왤케 살빠진거같지,@enchou9801,2022-01-12T12:12:41Z,0
283,미쳤다... 내 집에 하나 장만하고 싶어지는 비주얼인데 자취방이라 있으면 뺨 맞겠지? ㅠㅠㅠㅠㅠ😭.......,@dori4529,2022-01-12T12:11:34Z,2
284,롯대 싸우론 타워 같다능 ㅎㅎㅎ,@CrazyCat1120,2022-01-12T12:11:29Z,0
285,형 집에서 신발신고 있는거 같아서 불편해,@woohj7649,2022-01-12T12:10:25Z,0
286,롯데월드타워 에디션 이군요 ㅋㅋ,@matthewlee6139,2022-01-12T12:10:11Z,0
287,두목님 야근중이시군,@ark12381,2022-01-12T12:09:20Z,0
288,이왜진?,@lkalinea2545,2022-01-12T12:07:28Z,0
289,LG : 아 우리가 배송지연 대처는 심성보단 잘하ㅈ,@_owo_,2022-01-12T12:06:45Z,3
290,인트로 개드립...자존심 상하지만 웃겼다ㅋㅋ,@중국스파이,2022-01-12T12:05:58Z,0
291,두목님 댓글 다시는거 보니까 오늘은 야근 하시나 보네요,@이동건-i1b,2022-01-12T12:04:57Z,1
292,고급스러워보이긴하네요,@jungyoogim1244,2022-01-12T12:02:53Z,0
293,이 가격이면 고급스러워야 하긴 해요 ㅠㅠㅠ,@Underkg,2022-01-12T12:03:33Z,0
294,가격보소 개창렬하네,@fojeri,2022-01-12T12:01:57Z,1
295,두목님 눈이 보일랑말랑,@정홍기-j3x,2022-01-12T12:01:13Z,0
296,"<a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=176"">2:56</a> 기계와 대화하는 사람 : F717<br><a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=249"">4:09</a> 이래도 안보는게 맞긴함<br><a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=398"">6:38</a> 청정도 좋음 아래 문구 순간 흑우라고 봄 ㅋㅋ",@Stimpack_,2022-01-12T12:00:17Z,1
297,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 뭘 맞아 ㅋㅋㅋㅋㅋ,@Underkg,2022-01-12T12:03:45Z,0
298,@@Underkg 국룰아니겠습니까 ㅋㅋ,@Stimpack_,2022-01-12T12:06:08Z,0
299,중간에 눈달아서 사우론에디션 팔았으면 좋겠다 ㅋㅋㅋㅋㅋㅋ,@kimkim-uu6xo,2022-01-12T11:59:12Z,1
300,사업 아이템인 것 같아요? (솔깃),@Underkg,2022-01-12T12:02:58Z,1
301,그정도 기능에 그정도 디자인에 그정도 마감. 그러나 1개에 약 50만원짜리. 이건 쌉가성비 아닙니까 ㅋㅋㅋㅋㅋㅋ,@박박-d6z,2022-01-12T11:58:21Z,169
302,아니 원래 50만원이면 가성비인데 ㅋㅋㅋㅋㅋㅋㅋㅋ,@Underkg,2022-01-12T11:59:19Z,69
303,온풍 안되는건 흔하디 흔해서 30만원도 비싼거 같은데,@Unknown_BlackHole,2022-01-12T15:59:49Z,6
304,"솔직히 공기청정기가 필터 + 팬 + 센서 땡!!! 이라 제조원가 엄청 저렴할텐데... 괜히 이런 저런 기능 집어놓고 가격 뻥튀기...<br>인버터 벽걸이에어컨이 비싸야 100만원인데... 에어컨에 비하면 엄청 단순한 구조인 공청기를 에어컨 가격만큼 받아먹을 수 있으니...<br>요즘 가전 업체들은 공청기가 제조원가 대비 마진률 최고봉 효자 제품 일껍니다. 거기에 부가적으로 필터 판매 부수입까지...<br>그러니 생산 지연 된다고 하나를 더 줄수 있고, 거기에 소비자는 이제 필터를 2개를 구입해야하니, 장기전으로 보면 LG가 무조건 이득임",@titanic407,2022-01-12T17:18:36Z,29
305,ㅋㅋㅋㅋㅋㅋㅋㅋ옷 그 뭐지 건조해주는것도 그렇고 ㅋㅋㅋㅋㅋ요즘 LG너무 ......가격장난 심함.......열어보면 플라스ㄱ 삐그덕 삐그덕인데 100만원이러고,@물개튜브-d9y,2022-01-15T03:06:49Z,2
306,@@titanic407 디자인 ui 콜센터 인건비도 넣어야죠 ㅎ 아님 요즘 같은 세상에 외관 기판 수주 넣고 필터 모터 팬 붙여서 직접 만들면 그만...,@스펀지송-x3b,2022-02-13T17:56:25Z,0
307,두목님 왜 기계와 대화하는 비법이 뭐에요?!?!,@김윤종-s6r,2022-01-12T11:57:57Z,0
308,왜 뭐에요가 뭐야 ㅋㅋㅋㅋㅋ,@Underkg,2022-01-12T11:59:55Z,1
309,@@Underkg 오타에요 ㅋㅋ,@김윤종-s6r,2022-01-13T04:04:48Z,0
310,지금은 원플원 안하겠징,@dkqlghks,2022-01-12T11:57:46Z,0
311,그건 모르겠어요 ㅋㅋㅋㅋ,@Underkg,2022-01-12T11:59:37Z,0
312,송풍 모드 일때 일반 선풍기보다 더 좋나요?,@mincho_gokbob,2022-01-12T11:56:35Z,3
313,그런 느낌은 아닌 듯..,@Underkg,2022-01-12T11:59:31Z,2
314,리뷰가 안올라와서 다이슨 온풍기를 샀는데 ㅠㅠ,@초코초코-p9g,2022-01-12T11:55:19Z,0
315,온풍 모델은 아직 몰라요 ㅠ,@Underkg,2022-01-12T11:56:38Z,0
316,와... 원플원... lg 통크다,@LastVartican,2022-01-12T11:54:47Z,0
317,왜 준 건지 아직도 잘 모르겠음 ㅋㅋ,@Underkg,2022-01-12T12:00:38Z,0
318,lg : 본제품 1년후 도착<br>       ???,@Jelly-et8xe,2022-01-12T11:54:46Z,0
319,에이 설마 ㅋㅋㅋㅋㅋㅋㅋ,@Underkg,2022-01-12T11:56:49Z,0
320,두목호칭 점점 퍼져가는걸 보면 뿌듯합니다,@IIIINoahIIII,2022-01-12T11:51:51Z,1
321,깜짝이야 옆으로 퍼진다는줄,@Underkg,2022-01-12T12:00:06Z,3
322,정말이지 팬 넣고 회전 모터 넣고 센서 넣고 100만원....이건 좀 아니라고 봐,@jinhoung,2022-01-12T11:50:38Z,1
323,저도 100만원 할 제품인지는 아직 모르겠어요.,@Underkg,2022-01-12T11:59:00Z,0
324,형 내가 사두 원플원 되는거양!?!?,@바른생각-x1u,2022-01-12T11:47:51Z,1
325,지금도 줄지는 모르겠넴...;;,@Underkg,2022-01-12T12:04:54Z,0
326,@@Underkg 형이 답장주는거 너무 행복한걸♡,@바른생각-x1u,2022-01-12T12:09:07Z,0
327,두목님 실내에 신발신고 계시는거 유교드래곤이 꿈틀거려요,@AnjouFlorence,2022-01-12T11:45:48Z,0
328,사무실이야...,@Underkg,2022-01-12T11:51:18Z,1
329,썸네일도 잠실ㅋㅋㅋ,@megner,2022-01-12T11:44:42Z,0
330,석촌호수 깨끗해 지라고~,@Underkg,2022-01-12T11:54:46Z,0
331,"<a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=414"">6:54</a> 영상에 두목님이 키우시는 고양이가 나왔네요^^",@닺,2022-01-12T11:44:36Z,1
332,미쳤나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@Underkg,2022-01-12T11:51:54Z,0
333,감사히 쓰겠습니다~,@김동욱-b7z5i,2022-01-12T11:44:01Z,1
334,🙅‍♂️🙅‍♂️🙅‍♂️🙅‍♂️🙅‍♂️🙅‍♂️🙅‍♂️🙅‍♂️,@Underkg,2022-01-12T12:01:00Z,0
335,와...백만원짜리를 배송지연 미안하다고 주는회사가있네 ㅋㅋㅋ,@alescasalmon,2022-01-12T11:43:19Z,4
336,이유를 모르겠음 ㅋㅋㅋㅋㅋ,@Underkg,2022-01-12T11:49:51Z,0
337,유튜버니까...,@동전치료,2022-02-14T09:26:15Z,0
338,두목님 미안하지만 이 영상 조회수가 안 나올거 같지 않아..?,@주잉쏘,2022-01-12T11:40:45Z,0
339,잘 나오게 해줘봐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@Underkg,2022-01-12T11:51:27Z,1
340,@@Underkg 그래도 난 재밌게 봤어!!,@주잉쏘,2022-01-12T14:39:00Z,0
341,원인: 생산이 지연된다(납득할 수 있음)<br>결과: 하위 모델을 하나 그냥 가져가라(납득하기 다소 힘듦)<br>ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@aeterna6012,2022-01-12T11:40:40Z,35
342,RED Hydrogen One 같은 건 워낙 심하게 지연됐으니까 이상해도 그런가보다 했는데 이건 ㅋㅋ,@Underkg,2022-01-12T11:50:09Z,3
343,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@seoul_yasking,2022-01-12T16:40:53Z,0
344,1+1 이라니 대박이네요 ㅋㅋㅋ,@sbakk311,2022-01-12T11:39:49Z,46
345,받으면서도 당황 ㅋㅋㅋ,@Underkg,2022-01-12T11:49:33Z,13
346,다이슨 퓨어 핫앤쿨이 가성비가 되어버렸어...ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@영영-q5v,2022-01-12T11:39:42Z,6
347,가성비 되는 법: 다른게 더 비싸진다,@Underkg,2022-01-12T11:50:21Z,2
348,아니 하나 더 준게 왤케 웃기지 ㅋㅋㅋ,@qwerty-gy1if,2022-01-12T11:38:09Z,0
349,나도 좋은데 웃겨 ㅋㅋㅋㅋㅋ,@Underkg,2022-01-12T11:53:15Z,0
350,UV는 눈에 안보입니다..,@seongju77,2022-01-12T11:36:27Z,0
351,네.. 그렇더라고요..,@Underkg,2022-01-12T11:51:12Z,1
352,그럴수있죠 ㅋㅋㅋㅋㅋ,@seongju77,2022-01-12T12:02:16Z,0
353,두목님 근데 이제 얼굴 낯익어서 안봐도 어떤 얼굴일지 상상되는데 왜 계속 가리시는거에요.  괜히 눈길 더 가요 ㅋㅋㅋㅋ,@gamja-bbang,2022-01-12T11:35:03Z,0
354,수줍어..,@Underkg,2022-01-12T11:54:38Z,0
355,역시 두목님이야. 기계랑 대화하는 능력까지 갖추셨어.,@rmstjdrj2,2022-01-12T11:34:09Z,14
356,나는 말을 걸고 기계는 듣지 않음,@Underkg,2022-01-12T11:37:46Z,7
357,두목님 안드로이드 화 ㄷㄷ,@Elon_msuk_,2022-01-12T13:55:58Z,0
358,사우론의 눈이 떠오르는 썸넬이였따...,@leesmond3313,2022-01-12T11:33:43Z,0
359,석촌호수 청정해진다,@Underkg,2022-01-12T11:53:52Z,0
360,아 나도 자석 찾고있었어요 ㅜㅠㅋㅋㅋㅋ,@jhSnowman,2022-01-12T11:33:15Z,3
361,ㅋㅋㅋㅋㅋㅋㅋ 나 이상한거 아니지?,@Underkg,2022-01-12T11:49:45Z,2
362,[속보]두목 전문성 의심 비발쳐 리모컨에서 자석을 찾는 희대의 실수로  은퇴 위기,@Downpours,2022-01-12T11:31:58Z,0
363,와  퓨리케어 산지 6개월도안되었는데  젠장 ㅠ ㅠ,@skulls7843,2022-01-12T11:31:14Z,1
364,어떤 퓨리케어?,@Underkg,2022-01-12T11:37:48Z,1
365,@@Underkg 퓨리케어 알파플러스 360 2단짜리욤,@skulls7843,2022-01-12T14:34:13Z,1
366,@@skulls7843 에어로타워 거실에서 쓰기는 너무 작아요ㅠㅠ 퓨리케어짱,@boomshakalaka3606,2022-02-05T12:53:35Z,0
367,LG는 냉장고도 잘 만들고 공기청정기도 잘 만들던데 이제 스마트폰 만들면 성공할듯,@Nexus1124,2022-01-12T11:30:53Z,54
368,진출하나요?,@Underkg,2022-01-12T11:32:41Z,41
369,아니다 이 악마야,@낭만주의자-d6n,2022-01-12T11:42:08Z,11
370,디스플레이가회전 한다던지 <br>듀얼스크린이 있다던지 <br>그런 색다른 휴대폰도 만들면 좋을듯,@민시박-l6h,2022-01-12T12:37:08Z,12
371,죽은 아들 불알 만지는…,@아니요-s4f,2022-01-12T12:49:35Z,0
372,요즘 업로드 주기가 짧아졌네요,@macarius04,2022-01-12T11:30:35Z,0
373,잘했쪙?,@Underkg,2022-01-12T11:36:59Z,1
374,"<a href=""https://www.youtube.com/watch?v=sWC-pp6CXpA&amp;t=219"">3:39</a> 체온 1도요? 에어컨 인가요?",@용훈-t5e,2022-01-12T11:29:34Z,0
